total_amount,generated_clients,attended_clients,clients_type1,clients_type2,clients_type3,clients_type4,final_time,avg_wait_seller,avg_wait_technician,avg_wait_special,avg_time_in_system,seller_utilization,technician_utilization,special_utilization,seller_idle_pct,technician_idle_pct,special_idle_pct
5750,22,22,11,5,2,4,468.3771166388389,0,0,0,19.47256676836855,12.696332042447454,19.30797378522987,5.932678914438025,87.30366795755255,80.69202621477012,94.06732108556197
5900,21,21,10,4,3,4,471.425144714364,0,0,0,15.650551705637426,11.464526626377163,12.798176898857003,7.147579762838387,88.53547337362284,87.20182310114299,92.85242023716161
7200,22,22,11,2,1,8,507.91260894045234,0,0,0,17.604542237083106,10.735282117320326,19.127631191221624,1.8340274449920078,89.26471788267968,80.87236880877838,98.165972555008
8700,21,21,8,2,1,10,467.6352740000158,0,0,0,18.733352247937578,9.6982832135597,19.92376107322308,2.7905664379382875,90.3017167864403,80.07623892677692,97.20943356206172
5250,23,23,13,5,1,4,513.1216237090824,0,0,0,23.039510356835823,11.831441948894028,27.82686327606666,3.2541800671835963,88.16855805110598,72.17313672393334,96.7458199328164
7650,22,22,9,4,2,7,464.48003991392994,0,0,0,17.12561724741134,11.98832241844628,16.884883347996862,3.8611175030855054,88.01167758155373,83.11511665200314,96.13888249691449
6400,24,24,13,4,1,6,493.2827144839429,0,0,0,15.969179744788265,12.95502927413258,17.864646840570973,0.34189965396328253,87.04497072586742,82.13535315942903,99.65810034603672
7550,21,21,9,3,1,8,486.91655825305764,0,0,0,16.096194549007123,10.949872380470643,15.44897605591991,2.1741782232051707,89.05012761952936,84.55102394408009,97.82582177679483
5800,23,23,13,3,2,5,520.6551593110341,0,0,0,22.29869010516964,12.093982248621495,24.476264704792495,9.231131475650711,87.9060177513785,75.5237352952075,90.76886852434929
8850,22,22,6,6,3,7,521.1634388244464,0,0,0,15.527857115287558,10.677309673674793,13.836233626862867,8.306024883796447,89.3226903263252,86.16376637313714,91.69397511620355
6550,22,22,9,8,0,5,484.66036653534417,0,0,0,16.813294304256885,11.984951205988944,17.69700993862206,0.0,88.01504879401105,82.30299006137794,100.0
7200,22,22,8,7,2,5,473.55286990537576,0,0,0,20.321526010189007,10.802926329457213,20.574719277310656,9.81031705585325,89.19707367054279,79.42528072268934,90.18968294414675
6200,22,22,10,7,0,5,507.9550751360868,0,0,0,24.067917774150327,11.592334512760909,29.0422069242224,0.0,88.40766548723909,70.9577930757776,100.0
6250,23,23,11,5,3,4,491.02781161489776,0,0,0,18.512352783934826,12.678572031361954,18.61165193635905,7.512923884553316,87.32142796863805,81.38834806364095,92.48707611544668
7650,23,23,10,4,2,7,489.4906877140788,0,0,0,15.764809311929216,10.62500437691271,16.546759448308386,4.649424187576921,89.37499562308729,83.45324055169161,95.35057581242307
7000,24,24,11,5,3,5,531.7850012209202,0,0,0,21.896904087693652,11.20389375635385,22.775458718734022,18.750356769558525,88.79610624364615,77.22454128126597,81.24964323044148
4600,22,22,12,6,2,2,491.0167910321456,0,0,0,27.510530127844493,11.594764206624268,32.64807585900572,4.95617376235489,88.40523579337574,67.35192414099427,95.0438262376451
5800,22,22,10,8,0,4,463.66363047936926,0,0,0,18.11404952140238,12.21406836968422,19.5315300779086,0.0,87.78593163031579,80.4684699220914,100.0
6700,22,22,8,7,4,3,526.3721132742031,0,0,0,21.135273318934125,12.19992287881418,21.49718367459964,7.978605930354125,87.80007712118582,78.50281632540036,92.02139406964588
3850,21,21,12,6,2,1,477.28365712763343,0,0,0,27.568090559502732,10.792865633253195,29.456589142001228,10.654897505314413,89.2071343667468,70.54341085799877,89.34510249468559
4250,22,22,13,5,2,2,542.962925106291,0,0,0,26.560266246261364,12.543827095936463,30.75499619925513,4.381910839059598,87.45617290406354,69.24500380074487,95.6180891609404
6450,23,23,10,7,2,4,473.54794609035247,0,0,0,17.76035372350696,13.852128108264933,13.529583831827088,16.808687213126365,86.14787189173506,86.47041616817292,83.19131278687364
8800,21,21,6,3,5,7,516.7174101110228,0,0,0,22.652361790207323,11.348298390645976,13.929755340084126,34.618220030612726,88.65170160935402,86.07024465991587,65.38177996938728
5450,20,20,8,7,3,2,477.9005911401154,0,0,0,20.478808719823146,10.091617275440719,20.003739836525124,5.133915605472965,89.90838272455929,79.99626016347487,94.86608439452704
7700,21,21,7,7,0,7,472.6778618432526,0,0,0,12.138772332325367,12.111156167807883,9.628272206102574,0.0,87.88884383219212,90.37172779389742,100.0
7100,22,22,9,6,1,6,507.2949052890662,0,0,0,21.375477794905592,12.264803738094663,21.385528742258874,9.284746190351347,87.73519626190534,78.61447125774113,90.71525380964866
5000,24,24,14,5,2,3,505.0925885431485,0,0,0,18.347446866568884,13.104235908133061,21.2620170457777,1.7427113792451883,86.89576409186694,78.7379829542223,98.2572886207548
5800,22,22,12,3,2,5,484.4714340303916,0,0,0,17.481618819535292,11.19346802569587,18.048607374261273,3.591328082027871,88.80653197430414,81.95139262573872,96.40867191797213
6900,23,23,11,4,2,6,478.3148672878463,0,0,0,15.26705582535114,11.838625950547165,15.62008696754226,2.6171296927530965,88.16137404945283,84.37991303245774,97.3828703072469
5300,22,22,10,8,2,2,504.51939472849307,0,0,0,20.414498210709322,12.17273404183084,21.327948073949912,5.23713782690631,87.82726595816916,78.67205192605009,94.7628621730937
5900,23,23,12,4,3,4,526.989043113561,0,0,0,24.08579937368224,12.035888734914481,26.443725190674357,12.008168957042024,87.96411126508552,73.55627480932564,87.99183104295798
4550,22,22,13,3,4,2,483.60616169352653,0,0,0,20.847035008365697,10.402117415612611,16.20363991702584,26.133755872706754,89.59788258438739,83.79636008297416,73.86624412729324
7550,24,24,9,8,2,5,485.23982061396254,0,0,0,18.934107352012497,11.964009269933557,22.261280904721758,3.958675506030097,88.03599073006644,77.73871909527824,96.04132449396991
5800,22,22,10,8,0,4,507.0713069579565,0,0,0,23.6091359560722,11.424655669399804,28.453076153288215,0.0,88.57534433060019,71.54692384671179,100.0
6700,21,21,10,2,3,6,506.49437030251056,0,0,0,27.31104674987689,11.723791589069762,25.20348726302921,20.427784563484224,88.27620841093024,74.79651273697078,79.57221543651578
7150,24,24,12,4,1,7,470.7647601032429,0,0,0,16.8704900302658,13.720481400105761,18.86749724475329,0.3089956168576247,86.27951859989423,81.1325027552467,99.69100438314237
6600,22,22,9,6,3,4,476.3223107624456,0,0,0,21.54694582837795,11.279577387521877,22.101037718999766,7.855543114013268,88.72042261247812,77.89896228100024,92.14445688598673
8450,24,24,8,7,3,6,507.5312099441446,0,0,0,20.838767546927578,11.598843348250686,24.7153033100086,6.850241108110716,88.40115665174932,75.28469668999139,93.14975889188928
7500,21,21,8,5,1,7,503.88277946224724,0,0,0,22.148089706081056,11.032553581215488,24.284533187900475,1.9791857379722277,88.9674464187845,75.71546681209952,98.02081426202777
8100,23,23,8,6,3,6,516.8988194902914,0,0,0,15.07909642630593,11.739743298878956,13.642222545108213,7.8478494763000395,88.26025670112105,86.35777745489179,92.15215052369996
5550,22,22,10,8,1,3,483.3045262095837,0,0,0,17.225608863437245,11.092580288002244,18.004807946423288,2.7511228754796964,88.90741971199776,81.99519205357672,97.2488771245203
5950,22,22,13,2,0,7,471.63012547095633,0,0,0,22.44093266620342,10.932006413016369,26.996753964688747,0.0,89.06799358698363,73.00324603531125,100.0
8750,24,24,9,5,2,8,504.68027549320783,0,0,0,16.088254360704315,12.496504813846089,17.532951514528825,2.8494076322428694,87.50349518615391,82.46704848547117,97.15059236775713
3200,23,23,15,7,0,1,516.9296363159674,0,0,0,24.12012705243983,12.884659337753574,29.935430039144563,0.0,87.11534066224642,70.06456996085544,100.0
7500,24,24,10,5,4,5,496.59597446197625,0,0,0,18.932213782596833,13.38216641971014,14.696102826922658,23.808427592795905,86.61783358028985,85.30389717307735,76.19157240720409
8450,20,20,6,2,5,7,461.0707131649859,0,0,0,15.338570811385681,10.021263651820405,11.775833993354713,8.540682430402049,89.9787363481796,88.22416600664529,91.45931756959796
7100,21,21,7,6,4,4,471.43665574353224,0,0,0,19.39643484355541,11.000925862511908,17.57631924418341,10.128592982980857,88.9990741374881,82.42368075581659,89.87140701701914
7850,22,22,7,6,4,5,524.4258883967058,0,0,0,27.54819643154793,12.11445732195414,26.0405581614495,15.99147212472116,87.88554267804587,73.9594418385505,84.00852787527884
5150,23,23,11,9,1,2,488.7670862144476,0,0,0,16.092105995047394,10.154573700159574,18.88093222791288,0.15606380887764496,89.84542629984043,81.11906777208712,99.84393619112235
6750,21,21,8,5,4,4,524.0962913696509,0,0,0,24.485017903962067,10.680119865082519,23.15216715584116,16.305212132145517,89.31988013491748,76.84783284415884,83.69478786785449
4400,23,23,14,4,3,2,496.60933472214884,0,0,0,21.027431214570097,12.429089485355197,23.547155399406034,5.256796067553206,87.57091051464481,76.45284460059396,94.74320393244679
5000,24,24,14,5,2,3,510.7453723139532,0,0,0,23.488447337026116,13.246970253096576,27.463459001926076,8.557919173159203,86.75302974690342,72.53654099807392,91.4420808268408
4600,22,22,12,6,2,2,508.30846841785996,0,0,0,18.517606363697983,12.190171696377039,16.027206077157473,12.410400876055935,87.80982830362296,83.97279392284253,87.58959912394407
7100,21,21,8,6,1,6,475.39871545652636,0,0,0,25.08776943321202,10.852236166751329,28.80023917456805,1.6538014130957641,89.14776383324867,71.19976082543195,98.34619858690424
4250,21,21,12,5,2,2,458.8687881126606,0,0,0,15.822015907259841,11.167309470339955,14.68571150168772,2.829566148518718,88.83269052966004,85.31428849831228,97.17043385148128
7900,23,23,7,9,2,5,474.35664871767125,0,0,0,20.058304140173902,12.821050987630475,21.22527345748673,6.794784990612178,87.17894901236953,78.77472654251326,93.20521500938783
5850,22,22,8,11,1,2,471.9914847220706,0,0,0,20.962182036408443,12.25515725226591,23.432733172819255,1.2681536438824632,87.74484274773408,76.56726682718075,98.73184635611754
6300,22,22,9,8,1,4,461.13246196902173,0,0,0,18.647640638695897,12.620860557580645,18.379089997236832,5.089361820484414,87.37913944241936,81.62091000276317,94.91063817951559
7250,22,22,9,5,2,6,472.45419257620006,0,0,0,21.705180630031776,11.562652192993044,19.635047737478555,17.451630289223896,88.43734780700696,80.36495226252144,82.5483697107761
7150,21,21,9,4,1,7,507.6927564407542,0,0,0,16.449430997691096,10.238174964233764,14.452839616765134,8.131391836135625,89.76182503576624,85.54716038323487,91.86860816386438
4650,21,21,12,4,2,3,486.67895042538305,0,0,0,24.639784926579722,10.600250866921144,25.15373157420665,11.137362597324062,89.39974913307886,74.84626842579335,88.86263740267594
5500,20,20,9,5,3,3,491.0242114075578,0,0,0,17.929205249292913,11.722591251898768,14.873199887103617,6.640239706945403,88.27740874810124,85.12680011289638,93.35976029305459
5950,22,22,13,2,0,7,544.222178568018,0,0,0,27.720879822355663,11.972380731531675,34.36975701868892,0.0,88.02761926846833,65.63024298131108,100.0
4750,21,21,11,5,3,2,501.67705888904936,0,0,0,24.414073156264656,12.142232829132665,18.79225692138607,18.854460097034675,87.85776717086733,81.20774307861393,81.14553990296533
4250,24,24,15,5,2,2,472.8427716315214,0,0,0,23.23009493361042,12.698557554396169,25.2073131021847,15.131420252705674,87.30144244560383,74.7926868978153,84.86857974729432
8000,23,23,6,10,3,4,525.3985991332047,0,0,0,31.552307144578048,12.213350726687812,36.893197170591115,16.081845435954218,87.7866492733122,63.106802829408885,83.91815456404578
6650,24,24,11,4,6,3,518.5639476243826,0,0,0,18.607775369772394,12.127598708832974,17.577071379685822,16.05246529213856,87.87240129116702,82.42292862031418,83.94753470786144
4900,21,21,12,4,1,4,466.82309135208845,0,0,0,20.423491964549214,10.917262974269134,21.109992389415538,4.188274228117929,89.08273702573086,78.89000761058446,95.81172577188207
7350,22,22,8,6,3,5,495.6096708082239,0,0,0,16.668501899499347,11.011085510258665,16.900314490858005,3.67418587961402,88.98891448974133,83.09968550914199,96.32581412038599
6300,23,23,10,8,1,4,473.79982152009484,0,0,0,17.242921944064864,12.24874608338762,18.140809488065884,3.702413684337897,87.75125391661238,81.85919051193412,96.2975863156621
5050,23,23,11,8,3,1,507.25176269270884,0,0,0,29.093019111916025,11.241567734317888,33.08079217875278,17.678537906370153,88.75843226568212,66.91920782124723,82.32146209362985
8000,21,21,7,5,2,7,510.73527762605886,0,0,0,17.486968714451397,11.749178184545864,16.818342671673292,2.5521037416132444,88.25082181545413,83.18165732832671,97.44789625838675
9300,22,22,5,8,1,8,483.78615546944894,0,0,0,10.38020778282471,11.576603040740503,8.053869722188661,0.2611370898996034,88.42339695925949,91.94613027781133,99.7388629101004
8700,24,24,8,7,2,7,471.87771200814876,0,0,0,21.4499877277108,13.068592410931586,23.944397294926564,9.279561931911125,86.93140758906841,76.05560270507344,90.72043806808887
5750,24,24,13,5,2,4,478.97211437811205,0,0,0,20.100727299767453,11.462710356959672,24.507699270554568,4.05511797325423,88.53728964304032,75.49230072944543,95.94488202674577
6950,22,22,8,7,3,4,466.5895442200763,0,0,0,19.168167252460226,12.637864416313796,18.577102619438772,6.847063216165463,87.36213558368621,81.42289738056122,93.15293678383453
6100,21,21,9,6,2,4,528.638736815266,0,0,0,24.17088445739831,10.864591252035636,26.908147939451908,3.293993178690597,89.13540874796436,73.09185206054809,96.7060068213094
6200,21,21,8,7,3,3,471.8131088109432,0,0,0,19.294453433945133,10.529837884920584,19.300650258759784,5.451607227389461,89.47016211507942,80.69934974124021,94.54839277261054
4450,21,21,14,2,0,5,464.3958505179629,0,0,0,24.854789430904134,10.010030333472265,29.57321436442036,0.0,89.98996966652774,70.42678563557965,100.0
7750,23,23,9,5,3,6,469.2040953118742,0,0,0,15.926629238788511,10.440610730668006,17.474092884194715,3.0115983219414466,89.559389269332,82.52590711580528,96.98840167805855
4000,22,22,14,5,0,3,503.72630099662126,0,0,0,23.302025016962855,12.71791754966897,27.121704298358377,0.0,87.28208245033103,72.87829570164162,100.0
8600,23,23,8,6,1,8,486.6117426105747,0,0,0,19.211086861130884,12.658065780824701,20.931689361562544,3.94192489658177,87.3419342191753,79.06831063843745,96.05807510341823
6100,22,22,10,6,2,4,492.94071806509345,0,0,0,17.35566497996412,11.023461623119847,17.856138316501426,3.9314596290915778,88.97653837688016,82.14386168349857,96.06854037090842
5250,21,21,10,5,4,2,490.73527144857997,0,0,0,23.697251825097702,10.696977421105776,23.94569583888076,10.44443437594861,89.30302257889423,76.05430416111923,89.55556562405138
8100,22,22,7,6,3,6,491.64199691503256,0,0,0,17.516489538307123,11.671729472370519,17.38760158787155,4.777646675551975,88.32827052762948,82.61239841212844,95.22235332444802
7300,23,23,8,8,3,4,495.49955455464516,0,0,0,20.8355494832064,13.718463585044566,20.028133261369558,12.315680986166216,86.28153641495544,79.97186673863044,87.68431901383379
5850,21,21,10,6,0,5,483.5076019048048,0,0,0,17.098477721330994,11.739142774889721,17.109184827014545,0.0,88.26085722511027,82.89081517298546,100.0
3400,22,22,15,4,1,2,503.9713206620429,0,0,0,26.54825376026004,12.27340848739351,32.31213927945376,0.19626158804353275,87.72659151260649,67.68786072054624,99.80373841195647
7200,22,22,10,2,4,6,496.52195900150394,0,0,0,23.04959285441125,11.561883717142528,16.8857932482696,25.898618161495186,88.43811628285746,83.11420675173039,74.1013818385048
8200,21,21,5,7,4,5,488.57855362381525,0,0,0,16.29190442842127,10.29642419646086,13.621309583607385,9.820304730599156,89.70357580353914,86.37869041639262,90.17969526940084
5900,22,22,11,4,3,4,484.68606850976573,0,0,0,21.224671731491526,10.251001579848044,21.22162341634549,13.112872027270296,89.74899842015196,78.7783765836545,86.8871279727297
6100,23,23,11,6,2,4,542.6210560873423,0,0,0,23.03174139674004,12.150215221184958,27.226251677576357,4.381242050947014,87.84978477881504,72.77374832242364,95.61875794905299
7850,22,22,8,6,1,7,495.63392759687844,0,0,0,19.135223341713555,10.54930326046555,21.424036436493225,2.332391152443018,89.45069673953445,78.57596356350678,97.66760884755698
3750,21,21,13,5,1,2,479.0420042385741,0,0,0,24.28535922572705,10.381709046739935,26.301609085605698,6.580201262258837,89.61829095326007,73.69839091439431,93.41979873774116
3850,23,23,14,6,2,1,474.07152184029064,0,0,0,27.650690245450935,12.475227885274426,34.85576840182548,2.975129783427087,87.52477211472558,65.14423159817451,97.02487021657291
7900,22,22,8,4,4,6,479.8030249973503,0,0,0,15.529369893158394,11.233794537507183,12.940038777343114,9.888573269932268,88.76620546249282,87.05996122265688,90.11142673006773
5700,22,22,10,7,2,3,485.7091708281217,0,0,0,27.007392438595772,10.709209407983025,31.280409445971735,8.52423485634936,89.29079059201698,68.71959055402826,91.47576514365065
7900,23,23,10,4,1,8,467.0871565980734,0,0,0,24.537979372081722,11.516604357154629,30.537464696676242,2.9322150202202595,88.48339564284537,69.46253530332376,97.06778497977974
6350,22,22,10,6,1,5,482.8869284719133,0,0,0,16.59790897713554,11.393041021351717,17.169681592552703,1.7786226581763451,88.60695897864828,82.8303184074473,98.22137734182365
8500,23,23,8,5,3,7,495.3997686961772,0,0,0,22.80440520739925,11.174530512872133,26.67375975648713,6.9007679902490775,88.82546948712786,73.32624024351287,93.09923200975092
4000,20,20,11,5,3,1,499.93182826253866,0,0,0,24.0806881729684,10.748652476548305,23.506113854060587,8.320554205423294,89.2513475234517,76.49388614593941,91.67944579457671
4550,22,22,13,3,4,2,534.66090354779,0,0,0,21.268742410138998,11.01975674631592,22.368798248063566,8.335827809647853,88.98024325368408,77.63120175193643,91.66417219035215
5000,21,21,11,5,2,3,479.7671712821246,0,0,0,17.975495138271345,11.544626355064768,14.218744460785851,12.897305137450047,88.45537364493524,85.78125553921414,87.10269486254995
4650,24,24,15,4,2,3,493.1571063191358,0,0,0,25.697920931071554,13.78722529317755,28.70754694539381,14.792513232821245,86.21277470682244,71.2924530546062,85.20748676717875
6300,23,23,10,8,1,4,483.0423997854926,0,0,0,19.615096926008636,10.893603580821368,24.003002154929288,0.19279247736082628,89.10639641917864,75.99699784507071,99.80720752263917
6900,20,20,8,4,2,6,478.91908608002393,0,0,0,20.690916935740983,10.22396994017802,19.80067925142959,6.362176264275951,89.77603005982198,80.19932074857041,93.63782373572406
4500,21,21,12,5,1,3,464.90812630581496,0,0,0,23.193340633387457,9.920428070906553,25.619937184199504,4.770197576658526,90.07957192909345,74.3800628158005,95.22980242334147
8050,23,23,10,3,2,8,491.4751557102509,0,0,0,11.11393128701636,12.023518906732141,9.475014366223922,0.782173171484022,87.97648109326786,90.52498563377608,99.21782682851598
6250,21,21,7,10,1,3,479.57158351035247,0,0,0,21.104280722419375,10.948272686920113,23.461443292621958,0.0503529088786569,89.05172731307988,76.53855670737804,99.94964709112135
4850,21,21,11,6,1,3,496.1645514319452,0,0,0,16.115449090945873,12.077633434000164,15.30553355958254,0.43322222614021544,87.92236656599984,84.69446644041746,99.56677777385978
6750,22,22,7,10,2,3,490.9115952493707,0,0,0,15.860528770502466,10.727757509445814,16.971789878874908,0.3232055426199133,89.27224249055419,83.02821012112508,99.67679445738008
6450,23,23,10,7,2,4,501.1367885146031,0,0,0,18.215008813013817,12.05372336144497,19.460891893241616,4.790128159743128,87.94627663855503,80.53910810675839,95.20987184025687
4800,22,22,11,8,1,2,501.58930757028315,0,0,0,26.784875167829835,10.825409243745684,27.359644088993214,19.03426043141575,89.17459075625432,72.6403559110068,80.96573956858425
3100,23,23,15,6,2,0,507.67723078749754,0,0,0,23.07770652249632,12.942764527448983,26.991528812285974,3.720561595205614,87.05723547255101,73.00847118771402,96.27943840479439
5700,24,24,12,7,2,3,474.39985924385644,0,0,0,19.833524896945946,11.347994689660005,24.748830429147215,2.2251438179680565,88.65200531034,75.25116957085278,97.77485618203194
4450,23,23,13,7,1,2,501.8444515249721,0,0,0,20.050323489694,10.988023875781447,24.05203845942895,1.9423035916006852,89.01197612421855,75.94796154057104,98.05769640839931
4100,24,24,15,6,1,2,499.2856907575857,0,0,0,24.00690234499244,11.55278372557901,31.505097061259878,2.4136530900245416,88.447216274421,68.49490293874013,97.58634690997546
7600,22,22,7,6,5,4,474.2010061646295,0,0,0,21.512551931617214,12.313404391211929,20.675130107529775,11.032903713696326,87.68659560878807,79.32486989247022,88.96709628630367
5650,22,22,9,9,2,2,468.2144234388194,0,0,0,21.604311156278172,9.970979829483259,26.22369785741716,0.4067062350569371,90.02902017051674,73.77630214258284,99.59329376494307
5800,22,22,10,8,0,4,499.8135877010533,0,0,0,25.037692826299473,11.533636693168559,30.56293957806739,0.0,88.46636330683144,69.43706042193261,100.0
5300,22,22,13,3,1,5,483.51589312751236,0,0,0,18.786484721856073,11.356166519989888,18.98391043776031,6.4406572885796205,88.64383348001012,81.01608956223969,93.55934271142038
9000,22,22,7,5,1,9,490.5362381486652,0,0,0,13.931162553220549,12.14150631534316,13.00787716669739,0.5445175714823208,87.85849368465684,86.9921228333026,99.45548242851768
7800,24,24,8,8,4,4,476.35700900961814,0,0,0,19.268528503173208,11.581430847372106,18.89438426795067,16.496628017269835,88.4185691526279,81.10561573204933,83.50337198273016
3000,21,21,14,5,1,1,481.67431640881233,0,0,0,22.720760896518364,11.308278028604901,25.169282366397077,1.2789257658667916,88.6917219713951,74.83071763360292,98.72107423413321
7600,22,22,8,6,2,6,490.12215323573,0,0,0,13.379961317589144,10.35750469965418,11.864639793223326,5.015893926638588,89.64249530034581,88.13536020677668,94.98410607336142
6750,22,22,9,5,4,4,473.7083091767591,0,0,0,20.892091363761867,10.347285722308115,19.883182210404467,15.41130067474561,89.65271427769189,80.11681778959553,84.5886993252544
7450,23,23,10,2,6,5,483.2158833953774,0,0,0,15.237679318309251,12.30502926894155,6.834500758566703,18.941275357285157,87.69497073105845,93.1654992414333,81.05872464271485
6750,22,22,10,5,1,6,507.3776923073321,0,0,0,18.93227705133984,12.32302704998873,19.02891122053284,5.040148723731623,87.67697295001128,80.97108877946715,94.95985127626838
7700,22,22,7,7,3,5,467.37510862889,0,0,0,14.25149141927455,12.053694784951817,11.231310554597004,7.5180144379803595,87.94630521504818,88.768689445403,92.48198556201964
5900,22,22,12,4,0,6,475.63956389361437,0,0,0,25.213966855996365,12.096987095058132,30.456680188844576,0.0,87.90301290494187,69.54331981115543,100.0
7200,23,23,9,7,2,5,487.80859880623495,0,0,0,28.02633787210783,11.241890508475956,35.86449993245772,4.21558815619167,88.75810949152404,64.13550006754228,95.78441184380833
6450,21,21,7,7,5,2,475.93424347973786,0,0,0,22.329689062125908,10.875032110728094,17.678105955304854,22.908007559430096,89.1249678892719,82.32189404469514,77.0919924405699
5750,23,23,12,5,2,4,477.8402629470135,0,0,0,16.745191982651534,11.847386950036249,17.745072901696844,3.307385645042224,88.15261304996375,82.25492709830316,96.69261435495778
8700,21,21,5,7,2,7,476.37982104310794,0,0,0,18.679055894889938,10.932301337596499,18.34895619729778,4.809398273057141,89.0676986624035,81.65104380270222,95.19060172694286
7050,22,22,8,8,1,5,498.9340732258844,0,0,0,22.891296627423007,11.21412014517569,25.74556143595965,5.253518277458448,88.78587985482432,74.25443856404036,94.74648172254155
6100,22,22,10,6,2,4,504.68777179807614,0,0,0,27.247086262527322,12.711768005570157,32.73318889699674,1.2593760011196962,87.28823199442985,67.26681110300326,98.74062399888031
7300,22,22,10,3,2,7,490.6240236640821,0,0,0,14.91480519184262,11.954288574012152,12.835259028417964,5.945169562667168,88.04571142598785,87.16474097158203,94.05483043733284
5600,22,22,11,6,1,4,478.9429895971524,0,0,0,16.61338688184452,10.978843322158408,17.27805152463365,2.3528486569029408,89.02115667784159,82.72194847536635,97.64715134309706
6700,23,23,12,2,3,6,474.76547397648727,0,0,0,18.83350367513421,11.17007103042735,21.13194487919644,4.507895078240717,88.82992896957265,78.86805512080356,95.49210492175928
5400,21,21,10,4,5,2,481.9557714254699,0,0,0,19.3796233271737,11.151451545387674,17.096378888541427,11.1938122999853,88.84854845461233,82.90362111145858,88.8061877000147
6300,22,22,9,8,1,4,482.83901024465575,0,0,0,21.379704403184867,11.548064802018958,23.963404755449798,3.0039679775433483,88.45193519798104,76.0365952445502,96.99603202245665
6900,25,25,13,4,2,6,471.7998700109598,0,0,0,18.916507307894623,13.850484153717224,19.666860390975856,11.821926081589158,86.14951584628278,80.33313960902414,88.17807391841085
7050,24,24,9,8,4,3,493.1187847672192,0,0,0,17.84038819482165,12.069021769859264,19.990577110228223,5.092166103705055,87.93097823014074,80.00942288977177,94.90783389629495
6400,22,22,11,4,1,6,485.59859738817613,0,0,0,19.416424333644017,11.313551555447287,20.248733060750542,5.618642569388909,88.68644844455271,79.75126693924946,94.38135743061109
7700,25,25,10,7,3,5,478.0615861122381,0,0,0,26.87958734236747,13.46701934771459,33.526565375193556,12.484115920487396,86.5329806522854,66.47343462480644,87.5158840795126
3350,22,22,14,6,1,1,494.2920176069563,0,0,0,18.01377580124671,13.071718797186765,18.26258378617961,1.6319501361350353,86.92828120281324,81.73741621382038,98.36804986386497
7450,21,21,6,7,4,4,490.7928082192974,0,0,0,19.273650847263877,10.438178015393937,18.3061755717164,8.527339710842394,89.56182198460607,81.6938244282836,91.4726602891576
6900,22,22,7,9,3,3,475.88010355277385,0,0,0,17.316513717019113,12.595296950114804,17.2092865766048,2.548900906293606,87.4047030498852,82.7907134233952,97.45109909370639
7650,24,24,11,4,2,7,479.1464090922317,0,0,0,16.813009641138745,12.853386778359258,17.397855102514367,6.164709341432125,87.14661322164073,82.60214489748563,93.83529065856787
5500,22,22,11,5,3,3,476.3901985160512,0,0,0,18.359168815581278,10.63658981782502,15.621979989722574,13.081047802486218,89.36341018217497,84.37802001027742,86.91895219751379
6800,23,23,9,8,2,4,468.6472532327366,0,0,0,21.8784056859975,10.831440938037748,24.769451494453506,8.86279088596868,89.16855906196226,75.2305485055465,91.13720911403132
6700,22,22,9,7,1,5,528.2141059897958,0,0,0,20.62634694243601,11.936684901034436,22.365593745910743,3.567272446363945,88.06331509896556,77.63440625408926,96.43272755363606
4350,21,21,12,6,0,3,506.80550764549463,0,0,0,22.780138494594297,11.74092670552638,25.39375083426576,0.0,88.25907329447362,74.60624916573424,100.0
6800,24,24,10,8,2,4,484.04857945456064,0,0,0,19.507366426193006,12.604156415847928,21.213796080721107,8.687131057105896,87.39584358415208,78.78620391927889,91.3128689428941
7650,22,22,8,4,5,5,503.49169623760247,0,0,0,19.68324975060006,11.19656624936054,16.403659536509064,18.04162539020046,88.80343375063946,83.59634046349093,81.95837460979953
5150,24,24,14,4,3,3,485.855959397314,0,0,0,17.550927135039753,11.318116090712342,20.498892703687225,3.621725382712384,88.68188390928766,79.50110729631277,96.37827461728762
8500,23,23,8,5,3,7,475.78274354362475,0,0,0,21.322239969743116,11.610640934792578,23.392611077594292,8.769951419317735,88.38935906520743,76.6073889224057,91.23004858068226
5650,21,21,10,4,4,3,474.0951555106234,0,0,0,20.22819508767405,10.65764057655417,21.706696139523434,2.062983936895312,89.34235942344583,78.29330386047657,97.93701606310469
8150,24,24,10,4,3,7,476.56675995742853,0,0,0,16.908138596367717,12.720640270729252,15.950631771362989,11.247517126291102,87.27935972927075,84.04936822863701,88.7524828737089
7800,26,26,10,8,4,4,572.8213858206648,0,0,0,17.73123734419997,12.532153416339003,21.5156842700183,6.432842638350279,87.467846583661,78.4843157299817,93.56715736164972
9500,23,23,7,5,2,9,515.2625156356974,0,0,0,17.55396090248648,11.798538614625336,18.890829055481337,3.843164928719711,88.20146138537467,81.10917094451867,96.15683507128028
5750,22,22,11,5,2,4,500.2674332656404,0,0,0,28.19678933213124,10.92103085710931,35.31038746383454,1.462060333212609,89.07896914289068,64.68961253616547,98.5379396667874
5850,24,24,12,6,3,3,516.8582065025843,0,0,0,26.24767782481131,12.547975371961495,31.022793230865226,13.074058687537851,87.4520246280385,68.97720676913477,86.92594131246214
7600,22,22,8,6,2,6,485.8056709416466,0,0,0,17.594245192679338,12.054450868069516,16.525964087962926,6.9534964664191765,87.94554913193048,83.47403591203707,93.04650353358082
